Bin_ID	Query_ID	Hit_ID	Hit_Description	Subject_Length	Score	Bits	E-value	Identities	Positives	Gaps	Query_Start_Position	Query_End_Position	Subject_Start_Position	Subject_End_Position
binning_output.178	k141_2291091_1 # 3 # 65 # -1 # ID=458_1	gnl|BL_ORD_ID|4710	VFG018051(gb|WP_002865927) (flhA) flagellar biosynthesis protein FlhA [Flagella (VF0114) - Motility (VFC0204)] [Campylobacter jejuni subsp. jejuni 81116]	724	48.0	23.0978	2.44959	43%	67%	0%	1	21	439	459
binning_output.178	k141_1496095_1 # 3 # 143 # -1 # ID=524_1	gnl|BL_ORD_ID|5244	VFG051359(gb|WP_011324913.1) (pmpF) polymorphic membrane protein PmpF [Pmps (VF1346) - Adherence (VFC0001)] [Chlamydia trachomatis A/HAR-13]	1034	49.0	23.483	7.92284	26%	51%	0%	1	47	2	48
binning_output.178	k141_788687_1 # 3 # 617 # -1 # ID=590_1	gnl|BL_ORD_ID|27460	VFG003402(gb|WP_011191888) (gmd) GDP-mannose 4,6-dehydratase [O-antigen (VF0392) - Immune modulation (VFC0258)] [Yersinia pseudotuberculosis IP 32953]	373	861.0	336.265	1.07858e-116	73%	88%	0%	1	205	1	205
binning_output.178	k141_82969_1 # 1 # 1716 # 1 # ID=679_1	gnl|BL_ORD_ID|9381	VFG047713(gb|WP_014549144) (carB) carbamoyl phosphate synthase large subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. novicida Fx1]	1094	1270.0	493.812	3.08852e-163	46%	63%	4%	1	572	324	914
binning_output.178	k141_1247575_2 # 841 # 1713 # 1 # ID=701_2	gnl|BL_ORD_ID|11145	VFG048851(gb|WP_015958700) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	468	728.0	285.034	1.02869e-93	51%	69%	1%	1	291	1	291
binning_output.178	k141_86246_2 # 852 # 1016 # 1 # ID=710_2	gnl|BL_ORD_ID|3053	VFG011430(gb|WP_002963616) (acpXL) acyl carrier protein [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M]	78	153.0	63.5438	1.55819e-15	58%	75%	0%	1	55	1	55
binning_output.178	k141_2855346_1 # 2 # 148 # -1 # ID=716_1	gnl|BL_ORD_ID|4646	VFG017966(gb|WP_002867041) (cadF) outer membrane fibronectin-binding protein [CadF (VF0322) - Adherence (VFC0001)] [Campylobacter jejuni subsp. jejuni 81116]	319	54.0	25.409	1.37031	33%	47%	24%	1	49	1	37
binning_output.074	k141_2949202_1 # 3 # 305 # -1 # ID=37_1	gnl|BL_ORD_ID|17233	VFG030595(gb|WP_015289685) (sugA) trehalose ABC transporter permease SugA [Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium canettii CIPT 140070010]	311	80.0	35.4242	0.00247712	27%	50%	8%	1	101	20	112
binning_output.074	k141_542220_1 # 1 # 585 # -1 # ID=101_1	gnl|BL_ORD_ID|4284	VFG011688(gb|WP_002869406) (hddC) nucleotidyltransferase family protein [Capsule (VF0323) - Immune modulation (VFC0258)] [Campylobacter jejuni subsp. jejuni 81-176]	224	203.0	82.8037	1.47571e-19	28%	48%	6%	1	195	1	192
binning_output.074	k141_1170832_1 # 1 # 231 # -1 # ID=142_1	gnl|BL_ORD_ID|3843	VFG025927(gb|WP_009906581) (cheY1) chemotaxis two-component response regulator CheY1 [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia thailandensis E264]	126	107.0	45.8246	8.90093e-08	37%	51%	3%	1	77	1	79
binning_output.074	k141_1804543_2 # 1139 # 1744 # 1 # ID=256_2	gnl|BL_ORD_ID|1360	VFG038821(gb|WP_073531759) (flgA) flagella basal body P-ring formation protein FlgA [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	227	301.0	120.553	1.12276e-33	32%	53%	1%	1	202	23	223
binning_output.074	k141_1091383_1 # 1 # 453 # -1 # ID=272_1	gnl|BL_ORD_ID|19525	VFG013858(gb|WP_011920760) (pilN) type IV pilus inner membrane platform protein PilN [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas mendocina ymp]	190	249.0	100.523	2.23922e-27	37%	60%	1%	1	151	1	150
binning_output.074	k141_2883351_1 # 3 # 104 # -1 # ID=358_1	gnl|BL_ORD_ID|21382	VFG016100(gb|WP_012052858) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas putida F1]	803	46.0	22.3274	9.34419	42%	50%	6%	1	34	105	140
binning_output.074	k141_742522_2 # 1096 # 1704 # 1 # ID=377_2	gnl|BL_ORD_ID|17280	VFG030694(gb|WP_013471930) (sugC) sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC [Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium gilvum Spyr1]	409	637.0	249.98	1.69054e-82	58%	76%	0%	1	203	1	204
binning_output.074	k141_750769_1 # 3 # 353 # -1 # ID=445_1	gnl|BL_ORD_ID|9388	VFG047728(gb|WP_014547361) (carA) carbamoyl phosphate synthase small subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. tularensis subsp. novicida 3523]	388	282.0	113.235	5.0172e-31	50%	64%	0%	1	117	7	123
binning_output.074	k141_3073328_1 # 2 # 196 # -1 # ID=459_1	gnl|BL_ORD_ID|11105	VFG048800(gb|WP_014230057) (rfbC) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca E718]	184	225.0	91.2781	4.02006e-25	64%	79%	2%	1	65	1	66
binning_output.074	k141_305918_1 # 3 # 1367 # -1 # ID=479_1	gnl|BL_ORD_ID|14026	VFG009931(gb|WP_011855501) (relA) Probable GTP pyrophosphokinase RelA (ATP:GTP 3'-pyrophosphotransferase) (PPGPP synthetase I) ((P)PPGPP synthetase) (GTP diphosphokinase) [RelA (VF0287) - Regulation (VFC0301)] [Mycobacterium sp. JLS]	806	1457.0	565.844	0.0	56%	77%	2%	1	455	178	639
binning_output.074	k141_58802_2 # 558 # 1655 # 1 # ID=617_2	gnl|BL_ORD_ID|26659	VFG007394(gb|WP_000840982) (flhB) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961]	376	787.0	307.76	1.19173e-102	48%	67%	2%	1	366	1	364
binning_output.074	k141_600059_4 # 2570 # 2833 # 1 # ID=653_4	gnl|BL_ORD_ID|16062	VFG027229(gb|WP_041312672) (mprA) response regulator transcription factor [MprAB (VF0298) - Regulation (VFC0301)] [Mycobacterium smegmatis JS623]	228	166.0	68.5514	1.07522e-15	43%	62%	2%	1	88	1	88
binning_output.074	k141_3109048_10 # 6581 # 6697 # 1 # ID=699_10	gnl|BL_ORD_ID|16862	VFG029733(gb|WP_020822858) (mps2) non-ribosomal peptide synthetase [GPL locus (VF0841) - Immune modulation (VFC0258)] [Mycobacterium yongonense 05-1390]	2552	48.0	23.0978	7.52249	38%	50%	7%	1	39	1338	1379
binning_output.202	k141_2873170_3 # 1538 # 1717 # 1 # ID=53_3	gnl|BL_ORD_ID|20260	VFG014720(gb|NP_250152) (motD) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	296	229.0	92.8189	5.73218e-25	73%	83%	7%	1	60	1	56
binning_output.202	k141_2477354_1 # 2 # 454 # -1 # ID=195_1	gnl|BL_ORD_ID|1218	VFG038656(gb|WP_005319319) (fliM) flagellar motor switch protein FliM [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	356	660.0	258.84	1.86674e-87	83%	92%	4%	1	151	1	153
binning_output.202	k141_2035099_3 # 2622 # 3371 # 1 # ID=212_3	gnl|BL_ORD_ID|16911	VFG029796(gb|WP_015354253) (fadE5) acyl-CoA dehydrogenase [GPL locus (VF0841) - Immune modulation (VFC0258)] [Mycobacterium liflandii 128FXT]	611	264.0	106.301	4.37832e-26	31%	48%	4%	1	250	1	252
binning_output.202	k141_1338862_3 # 1690 # 2034 # 1 # ID=266_3	gnl|BL_ORD_ID|12288	VFG045705(gb|WP_003636663) (mip) macrophage infectivity potentiator Mip [Mip (VF0153) - Post-translational modification (VFC0315)] [Legionella longbeachae NSW150]	233	116.0	49.2914	4.65145e-08	28%	54%	9%	1	115	3	122
binning_output.201	k141_2327641_1 # 3 # 1157 # -1 # ID=8_1	gnl|BL_ORD_ID|13714	VFG009407(gb|WP_011893806) (glnA1) type I glutamate--ammonia ligase [Glutamine synthesis (VF0816) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium gilvum PYR-GCK]	478	1035.0	403.29	1.61459e-138	53%	67%	2%	1	385	16	406
binning_output.201	k141_814164_2 # 1137 # 1226 # 1 # ID=14_2	gnl|BL_ORD_ID|8792	VFG046467(gb|WP_014548920) (tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella cf. tularensis subsp. novicida 3523]	394	146.0	60.8474	1.42788e-13	93%	93%	0%	1	30	1	30
binning_output.201	k141_644128_2 # 1763 # 1900 # 1 # ID=32_2	gnl|BL_ORD_ID|8793	VFG046474(gb|WP_014714676) (tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella noatunensis subsp. orientalis str. Toba 04]	394	178.0	73.1738	1.27823e-17	71%	78%	10%	1	46	1	51
binning_output.201	k141_2256325_2 # 472 # 1122 # 1 # ID=45_2	gnl|BL_ORD_ID|17960	VFG016491(gb|WP_011076858) (tuf) elongation factor Tu [EF-Tu (VF0877) - Adherence (VFC0001)] [Mycoplasma penetrans HF-2]	394	801.0	313.153	4.85484e-107	69%	80%	3%	1	217	1	220
binning_output.201	k141_2354713_1 # 2 # 1060 # 1 # ID=56_1	gnl|BL_ORD_ID|9381	VFG047713(gb|WP_014549144) (carB) carbamoyl phosphate synthase large subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. novicida Fx1]	1094	1057.0	411.764	3.52722e-135	57%	72%	5%	1	353	290	658
binning_output.201	k141_1417533_2 # 435 # 1658 # 1 # ID=124_2	gnl|BL_ORD_ID|11658	VFG010484(gb|WP_197535716) (htpB) Hsp60, 60K heat shock protein HtpB [Hsp60 (VF0159) - Adherence (VFC0001)] [Legionella pneumophila str. Paris]	549	1367.0	531.176	0.0	68%	82%	0%	1	408	1	408
binning_output.201	k141_2231587_1 # 119 # 1099 # 1 # ID=138_1	gnl|BL_ORD_ID|19568	VFG013908(gb|WP_011914970) (pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas stutzeri A1501]	344	1572.0	610.142	0.0	89%	96%	0%	1	327	1	327
binning_output.281	k141_1610493_3 # 876 # 1010 # 1 # ID=42_3	gnl|BL_ORD_ID|3202	VFG045340(gb|WP_002964382) (ricA) type IV secretion system effector RicA, Rab2 interacting conserved protein A [T4SS secreted effectors (VF0695) - Effector delivery system (VFC0086)] [Brucella melitensis bv. 1 str. 16M]	175	124.0	52.373	1.61546e-10	47%	64%	0%	1	45	1	45
binning_output.281	k141_903540_6 # 4191 # 4538 # 1 # ID=176_6	gnl|BL_ORD_ID|9703	VFG013240(gb|WP_010944364) (kdsB) 3-deoxy-manno-octulosonate cytidylyltransferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus ducreyi 35000HP]	253	245.0	98.9821	1.34386e-26	44%	67%	1%	1	116	29	143
binning_output.281	k141_1892945_1 # 1 # 447 # -1 # ID=283_1	gnl|BL_ORD_ID|18920	VFG037066(gb|WP_002221343) (mntB) Manganese transport system membrane protein MntB [MntABC (VF0455) - Stress survival (VFC0282)] [Neisseria meningitidis FAM18]	291	474.0	187.193	4.88663e-60	64%	78%	0%	1	149	1	149
binning_output.281	k141_1803902_1 # 2 # 1021 # -1 # ID=285_1	gnl|BL_ORD_ID|1064	VFG038488(gb|WP_016349432) (tapY1) type IV pilus biogenesis protein [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]	1117	401.0	159.073	4.78481e-43	31%	49%	17%	1	340	380	697
binning_output.281	k141_464432_1 # 1 # 1941 # -1 # ID=290_1	gnl|BL_ORD_ID|12304	VFG045721(gb|WP_012978783) (feoB) ferrous iron transporter B [FeoAB (VF0160) - Nutritional/Metabolic factor (VFC0272)] [Legionella longbeachae NSW150]	750	1530.0	593.964	0.0	47%	66%	5%	1	647	33	650
binning_output.281	k141_2343747_1 # 1 # 447 # -1 # ID=359_1	gnl|BL_ORD_ID|16622	VFG029181(gb|YP_007957115) (mbtN) Acyl-CoA dehydrogenase MbtN [Mycobactin (VF0299) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium tuberculosis str. Haarlem/NITR202]	382	147.0	61.2326	9.34549e-12	27%	51%	3%	1	149	1	150
binning_output.281	k141_2710813_3 # 943 # 1023 # 1 # ID=513_3	gnl|BL_ORD_ID|2269	VFG050115(gb|WP_002081542) (cesA) Cereulide synthetase A, CesA [Cereulide (VF0583) - Exotoxin (VFC0235)] [Bacillus cereus AH187]	3374	51.0	24.2534	1.21595	33%	63%	0%	1	27	2644	2670
binning_output.281	k141_1198267_2 # 693 # 1412 # 1 # ID=599_2	gnl|BL_ORD_ID|5968	VFG039278(gb|WP_005771488) (CBUG_RS08820) Coxiella Dot/Icm type IVB secretion system translocated effector, trans-2-enoyl-CoA reductase [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]	406	639.0	250.751	5.86077e-82	51%	69%	1%	1	240	1	242
binning_output.281	k141_1116898_1 # 3 # 530 # -1 # ID=720_1	gnl|BL_ORD_ID|12303	VFG045720(gb|WP_012979217) (ccmF) cytochrome c heme lyase subunit CcmF [CcmC (VF0292) - Nutritional/Metabolic factor (VFC0272)] [Legionella longbeachae NSW150]	649	397.0	157.532	2.23916e-45	47%	65%	0%	1	176	1	176
binning_output.281	k141_1475658_3 # 1022 # 1627 # 1 # ID=732_3	gnl|BL_ORD_ID|20506	VFG015003(gb|WP_011103593) (mucP) metalloprotease protease [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. tomato str. DC3000]	450	393.0	155.992	1.63524e-45	44%	58%	5%	1	202	1	195
binning_output.281	k141_1296228_1 # 1 # 477 # -1 # ID=755_1	gnl|BL_ORD_ID|19879	VFG014277(gb|WP_011912569) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	669	248.0	100.138	4.77865e-25	34%	57%	0%	1	159	1	159
binning_output.281	k141_230344_1 # 3 # 422 # -1 # ID=836_1	gnl|BL_ORD_ID|9998	VFG013607(gb|WP_041604533) (hemA) glutamyl-tRNA reductase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 129PT]	433	287.0	115.161	3.18203e-31	40%	60%	10%	1	140	1	156
binning_output.281	k141_1839376_2 # 1094 # 1198 # 1 # ID=848_2	gnl|BL_ORD_ID|21993	VFG051582(gb|WP_046463302.1) (icmH/tssL) type IVB secretion system protein IcmH/DotU [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas syringae pv. tomato str. DC3000]	296	49.0	23.483	3.94642	31%	49%	0%	1	35	249	283
binning_output.281	k141_1927947_2 # 1064 # 1759 # 1 # ID=852_2	gnl|BL_ORD_ID|15949	VFG026754(gb|WP_015289619) (narG) nitrate reductase subunit alpha [Nitrate reductase (VF0302) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium canettii CIPT 140070010]	1232	732.0	286.574	1.65499e-89	59%	72%	0%	1	232	11	242
binning_output.281	k141_3096640_1 # 2 # 1093 # -1 # ID=993_1	gnl|BL_ORD_ID|1065	VFG038489(gb|WP_011898353) (tapY1) type IV pilus biogenesis protein [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas salmonicida subsp. salmonicida A449]	1203	1209.0	470.315	2.7253e-156	64%	78%	2%	1	364	405	770
binning_output.281	k141_151999_2 # 752 # 1066 # 1 # ID=1039_2	gnl|BL_ORD_ID|2267	VFG050113(gb|WP_000590108) (cesC) ABC transporter ATP-binding protein, CesC [Cereulide (VF0583) - Exotoxin (VFC0235)] [Bacillus cereus AH187]	291	196.0	80.1073	2.02602e-19	36%	56%	0%	1	105	1	105
binning_output.281	k141_335095_1 # 3 # 434 # -1 # ID=1113_1	gnl|BL_ORD_ID|1284	VFG038732(gb|WP_005310303) (flaA) flagellin [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	305	622.0	244.202	2.02193e-82	85%	91%	0%	1	144	1	144
binning_output.281	k141_75955_1 # 2 # 94 # -1 # ID=1245_1	gnl|BL_ORD_ID|5694	VFG043774(gb|AAB24244) (bont) botulinum neurotoxin, BoNT [BoNT (VF0375) - Exotoxin (VFC0235)] [Clostridium botulinum D str. CB16]	1276	49.0	23.483	3.35427	39%	55%	0%	1	31	436	466
binning_output.281	k141_971039_1 # 2 # 871 # -1 # ID=1281_1	gnl|BL_ORD_ID|21880	VFG044398(gb|AAF33139) (pdtorfO) putative acyl-CoA dehydrogenase [Pyridine-2,6-dithiocarboxylic acid (PDTC) (VF0938) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas stutzeri KC]	513	321.0	128.257	2.57224e-34	36%	49%	4%	1	290	1	285
binning_output.281	k141_1067204_1 # 1 # 1230 # -1 # ID=1372_1	gnl|BL_ORD_ID|12303	VFG045720(gb|WP_012979217) (ccmF) cytochrome c heme lyase subunit CcmF [CcmC (VF0292) - Nutritional/Metabolic factor (VFC0272)] [Legionella longbeachae NSW150]	649	1062.0	413.69	9.03319e-140	55%	70%	3%	1	410	96	501
binning_output.281	k141_2945855_3 # 628 # 1557 # 1 # ID=1449_3	gnl|BL_ORD_ID|12303	VFG045720(gb|WP_012979217) (ccmF) cytochrome c heme lyase subunit CcmF [CcmC (VF0292) - Nutritional/Metabolic factor (VFC0272)] [Legionella longbeachae NSW150]	649	943.0	367.851	1.32141e-123	59%	73%	0%	1	310	1	310
binning_output.297	k141_21595_1 # 2 # 154 # -1 # ID=236_1	gnl|BL_ORD_ID|11947	VFG010917(gb|WP_011946809) (letS) response regulator [LetA/S (VF0262) - Regulation (VFC0301)] [Legionella pneumophila str. Corby]	910	78.0	34.6538	0.000853961	35%	55%	8%	1	51	305	351
binning_output.297	k141_3099442_4 # 1810 # 1878 # 1 # ID=666_4	gnl|BL_ORD_ID|5778	VFG013724(gb|WP_173362240) (ciuB) iron ABC transporter permease [Ciu iron uptake and siderophore biosynthesis system (VF0740) - Nutritional/Metabolic factor (VFC0272)] [Corynebacterium jeikeium K411]	302	48.0	23.0978	2.37079	43%	57%	0%	1	23	143	165
binning_output.297	k141_2299555_2 # 781 # 1116 # 1 # ID=691_2	gnl|BL_ORD_ID|10007	VFG013618(gb|WP_011609384) (hemL) glutamate-1-semialdehyde 2,1-aminomutase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 129PT]	432	368.0	146.362	2.01313e-43	58%	77%	0%	1	112	1	112
binning_output.277	k141_363826_1 # 152 # 1162 # 1 # ID=63_1	gnl|BL_ORD_ID|5557	VFG012095(gb|WP_003435012) (groEL) chaperonin GroEL [GroEL (VF0594) - Adherence (VFC0001)] [Clostridium difficile 630]	542	1083.0	421.779	1.3897e-145	64%	80%	1%	1	337	1	335
binning_output.277	k141_1886704_1 # 2 # 367 # -1 # ID=100_1	gnl|BL_ORD_ID|239	VFG037724(gb|WP_001027061) (adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii BJAB0715]	1059	107.0	45.8246	1.11884e-06	29%	50%	2%	1	122	1	123
binning_output.277	k141_830606_3 # 2121 # 2657 # 1 # ID=226_3	gnl|BL_ORD_ID|17285	VFG030700(gb|WP_005098896) (sugC) sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC [Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium abscessus subsp. bolletii 50594]	391	297.0	119.013	2.64159e-32	38%	62%	5%	1	179	1	176
binning_output.277	k141_2978272_1 # 2 # 259 # -1 # ID=261_1	gnl|BL_ORD_ID|27833	VFG023783(gb|WP_020283358) (YE105_RS07900) mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase [O-antigen (VF0392) - Immune modulation (VFC0258)] [Yersinia enterocolitica subsp. palearctica 105.5R(r)]	472	153.0	63.5438	2.22891e-13	47%	58%	5%	1	86	7	92
binning_output.277	k141_1824040_1 # 3 # 806 # -1 # ID=314_1	gnl|BL_ORD_ID|21859	VFG044377(gb|AAL65284) (qbsB) QbsB [Thioquinolobactin (VF0937) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens ATCC 17400]	363	235.0	95.1301	1.74939e-22	26%	49%	10%	1	268	1	276
binning_output.277	k141_1114408_2 # 158 # 1072 # 1 # ID=352_2	gnl|BL_ORD_ID|5968	VFG039278(gb|WP_005771488) (CBUG_RS08820) Coxiella Dot/Icm type IVB secretion system translocated effector, trans-2-enoyl-CoA reductase [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]	406	1023.0	398.667	5.96557e-139	64%	79%	1%	1	305	1	308
binning_output.277	k141_1159488_4 # 4799 # 5101 # 1 # ID=734_4	gnl|BL_ORD_ID|2267	VFG050113(gb|WP_000590108) (cesC) ABC transporter ATP-binding protein, CesC [Cereulide (VF0583) - Exotoxin (VFC0235)] [Bacillus cereus AH187]	291	184.0	75.485	1.12514e-17	38%	61%	3%	1	101	1	104
binning_output.296	k141_2057481_2 # 1142 # 1210 # 1 # ID=54_2	gnl|BL_ORD_ID|5516	VFG042900(gb|WP_012908543) (ROD_RS22985) type IV pilus biogenesis protein [Colonization factor Citrobacter (CFC) type IV fimbriae (VF1209) - Adherence (VFC0001)] [Citrobacter rodentium ICC168]	298	46.0	22.3274	4.42152	38%	62%	21%	1	23	231	259
binning_output.296	k141_901091_3 # 1425 # 1484 # 1 # ID=119_3	gnl|BL_ORD_ID|20004	VFG014418(gb|WP_011333049) (fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	595	47.0	22.7126	2.70304	45%	60%	0%	1	20	423	442
binning_output.296	k141_2974859_2 # 948 # 1010 # 1 # ID=380_2	gnl|BL_ORD_ID|20414	VFG014896(gb|WP_046463701) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. tomato str. DC3000]	861	48.0	23.0978	2.23375	43%	67%	0%	1	21	194	214
binning_output.296	k141_2266038_2 # 1041 # 1163 # 1 # ID=445_2	gnl|BL_ORD_ID|967	VFG038383(gb|WP_011705715) (atsH) Type VI secretion system protein [T6SS (VF0480) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	588	47.0	22.7126	8.67753	30%	48%	11%	1	41	109	154
binning_output.296	k141_1852960_2 # 1273 # 1401 # 1 # ID=908_2	gnl|BL_ORD_ID|3156	VFG019204(gb|WP_006071912) (pgm) phosphoglucomutase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella suis ATCC 23445]	543	113.0	48.1358	9.56908e-09	49%	72%	2%	1	43	188	229
binning_output.296	k141_1764466_7 # 2826 # 2933 # 1 # ID=915_7	gnl|BL_ORD_ID|21443	VFG016174(gb|WP_011104104) (irp5) yersiniabactin biosynthesis salycil-AMP ligase YbtE [Yersiniabactin (VF0923) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas syringae pv. tomato str. DC3000]	522	55.0	25.7942	0.677433	36%	61%	6%	1	36	41	74
binning_output.296	k141_85691_2 # 1353 # 1421 # 1 # ID=1210_2	gnl|BL_ORD_ID|12494	VFG019369(gb|WP_012681028) (mpl) Zinc metalloproteinase precursor [Mpl (VF0065) - Exoenzyme (VFC0251)] [Listeria monocytogenes serotype 4b str. CLIP 80459]	510	48.0	23.0978	3.068	35%	61%	0%	1	23	220	242
binning_output.191	k141_2947798_1 # 1 # 366 # -1 # ID=7_1	gnl|BL_ORD_ID|9311	VFG047591(gb|WP_014714488) (purCD) fusion protein PurC/PurD [Purine biosynthesis (VF0559) - Nutritional/Metabolic factor (VFC0272)] [Francisella noatunensis subsp. orientalis str. Toba 04]	769	214.0	87.0409	4.38026e-21	39%	59%	7%	1	122	11	131
binning_output.191	k141_1084380_3 # 848 # 1165 # 1 # ID=68_3	gnl|BL_ORD_ID|11408	VFG049189(gb|WP_014226431) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	857	101.0	43.5134	4.1308e-06	33%	49%	5%	1	106	1	108
binning_output.191	k141_1142144_4 # 2603 # 2686 # 1 # ID=358_4	gnl|BL_ORD_ID|12565	VFG032074(gb|WP_014602093) (lpeA) lipoprotein promoting cell invasion [LpeA (VF0346) - Invasion (VFC0083)] [Listeria monocytogenes Finland 1998]	310	46.0	22.3274	7.95853	39%	64%	0%	1	28	1	28
binning_output.191	k141_1234802_1 # 3 # 1274 # 1 # ID=378_1	gnl|BL_ORD_ID|4997	VFG043573(gb|NP_219906) (dnaK) chaperone protein DnaK [Adherence; porin (VF0713) - Adherence (VFC0001)] [Chlamydia trachomatis D/UW-3/CX]	660	1476.0	573.163	0.0	67%	80%	0%	1	424	61	482
binning_output.191	k141_2398440_1 # 1 # 1344 # -1 # ID=402_1	gnl|BL_ORD_ID|18947	VFG037120(gb|WP_002221225) (recN) DNA repair protein RecN [RecN (VF0457) - Stress survival (VFC0282)] [Neisseria meningitidis FAM18]	557	450.0	177.948	8.5149e-50	31%	51%	6%	1	448	1	447
binning_output.259	k141_4992_1 # 160 # 1350 # 1 # ID=131_1	gnl|BL_ORD_ID|21852	VFG044370(gb|AAQ21378) (qbsN) QbsN [Thioquinolobactin (VF0937) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens ATCC 17400]	447	312.0	124.79	1.26009e-31	27%	45%	5%	1	397	1	405
binning_output.259	k141_1356624_1 # 3 # 542 # -1 # ID=374_1	gnl|BL_ORD_ID|5557	VFG012095(gb|WP_003435012) (groEL) chaperonin GroEL [GroEL (VF0594) - Adherence (VFC0001)] [Clostridium difficile 630]	542	361.0	143.665	1.3252e-40	43%	67%	1%	1	180	1	179
binning_output.259	k141_3058566_1 # 2 # 631 # -1 # ID=494_1	gnl|BL_ORD_ID|4583	VFG017774(gb|WP_011989860) (rfaD) ADP-glyceromanno-heptose 6-epimerase [LOS (VF0326) - Immune modulation (VFC0258)] [Campylobacter jejuni subsp. doylei 269.97]	317	243.0	98.2117	1.52964e-24	30%	48%	17%	1	210	1	249
binning_output.259	k141_2441257_1 # 2 # 1387 # -1 # ID=642_1	gnl|BL_ORD_ID|1066	VFG038490(gb|WP_005348943) (tapY1) type IV pilus biogenesis protein [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas veronii B565]	1220	1400.0	543.888	0.0	60%	75%	3%	1	462	186	639
